Collection,Company,Product,Variant,Translations,Unit Cost,Updated At,Inventory Quantity
Soft Drink & Water,Coca Cola,Coca Cola · White Peach Flavor Fanta Imported From Japan (300ml),No Variant,可口可乐 · 日本进口白桃味芬达 (300ml),1.7 CAD,2024-01-16T06:08:37Z,0
Soft Drink & Water,Coca Cola,Coca Cola · Original Taste Imported From Japan (300ml),No Variant,可口可乐 · 日本进口原味可乐 (300ml),N/A,2024-01-16T06:06:13Z,0
Soft Drink & Water,Guang's,Guang's · Pineapple Beer Drink (6*330ml),No Variant,广式 · 菠萝啤果味型汽水 (6*330ml),N/A,2024-03-08T10:10:25Z,2
Soft Drink & Water,Hao Wang Shui,Hao Wang Shui · Waxberry Juice Soda Beverage (300ml),No Variant,好望水 · 望梅好（300ml）,1.8 CAD,2024-01-20T21:12:06Z,4
Soft Drink & Water,Hao Wang Shui,Hao Wang Shui · Hawthorn Juice Soda Beverage (300ml),No Variant,好望水 · 望山楂（300ml）,N/A,2023-11-03T00:21:22Z,0
Soft Drink & Water,Hao Wang Shui,Hao Wang Shui · Lemon Juice Soda Beverage (300ml),No Variant,好望水 · 望柠萌（300ml）,1.8 CAD,2023-11-08T01:40:07Z,0
Soft Drink & Water,Mizone,Mizone · Lime Flavor (600mL),No Variant,脉动 · 青柠味维生素饮料（600ml）,N/A,2023-11-03T00:21:17Z,0
Soft Drink & Water,Mizone,Mizone · Grape Flavor (600mL),No Variant,脉动 · 葡萄味维生素饮料（600ml）,N/A,2023-11-03T00:21:16Z,0
Soft Drink & Water,Pepsi,Pepsi · Raw Cola Zero (600ml),No Variant,百事 · 生可乐零糖 (600ml),N/A,2024-01-15T14:13:14Z,1
Soft Drink & Water,Pepsi,Pepsi · Cola (2L),No Variant,百事 · 可乐 (2L),N/A,2023-11-25T02:14:35Z,0
Soft Drink & Water,Pocari,Pocari · Sweet Energy Drink (500ml),No Variant,宝矿力 · 矿物质能量饮料(500ml),N/A,2023-11-03T00:21:08Z,4
Soy Milk & Yogurt,Yong Xing,Yong Xing · Sweetened Soy Milk (2L),No Variant,永兴 · 甜豆奶 (2L),2.3 CAD,2024-01-23T22:23:23Z,4
Soy Milk & Yogurt,Yong Xing,Yong Xing · Unsweetened Black Soy Milk (2L）,No Variant,永兴 · 无糖黑豆奶 (2L),2.3 CAD,2024-01-23T22:24:09Z,3
Soy Milk & Yogurt,Yong Xing,Yong Xing · Unsweetened Soy Milk (2L),No Variant,永兴 · 无糖豆奶 (2L),2.3 CAD,2024-01-23T22:24:52Z,2
Specialty Noodles,Akuan,Akuan · Cumin Spicy Flavor Potato Noodle (115g),No Variant,阿宽 · 土豆泥泥面孜然麻辣味 (115g),N/A,2024-03-02T21:08:52Z,0
Specialty Noodles,Akuan,Akuan · Broad Noodle Series(4*115g),Sesame Paste,"阿宽 · 宽面系列 (4*115g), 麻酱味",4.6 CAD,2024-01-12T20:08:52Z,0
Specialty Noodles,Akuan,Akuan · Broad Noodle Series(4*115g),Hot & Spicy,"阿宽 · 宽面系列 (4*115g), 麻辣味",4.6 CAD,2024-01-12T20:09:06Z,0
Specialty Noodles,Akuan,Akuan · Broad Noodle Series(4*115g),Sour & Spicy,"阿宽 · 宽面系列 (4*115g), 酸辣味",4.6 CAD,2024-01-12T20:07:30Z,0
Specialty Noodles,BD,BD · Spicy Crab Roe Noodles (198g),No Variant,不等 · 香辣蟹黄面 (198g),4.0 CAD,2024-01-20T20:33:00Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,Seafood(5*114g),"白象 · 汤面系列, 原汁海鲜味面 (5*114g)",N/A,2023-12-27T20:18:16Z,2
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,Japanese Pork Bon(5*114g),"白象 · 汤面系列, 日式猪骨汤味面 (5*114g)",N/A,2023-12-27T20:18:32Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,Sour & Hot Pork Bone(5*125g),"白象 · 汤面系列, 酸辣猪骨汤味面 (5*125g)",N/A,2023-12-27T20:18:47Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,Sauerkraut Beef(5*129g),"白象 · 汤面系列, 酸菜肥牛汤味面 (5*129g)",N/A,2023-12-27T20:19:17Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,Golden Soup Fish Glue Chicken (5*114g),"白象 · 汤面系列, 金汤花椒鸡味面 (5*114g)",N/A,2023-12-27T20:19:35Z,0
Specialty Noodles,Baijia,Baijia · Sour Fish Flavor Rice Noodles (285g),No Variant,白家 · 酸菜鱼味客家勾魂米线 (285g),3.0 CAD,2023-12-09T09:10:51Z,0
Specialty Noodles,Baijia,Baijia · Fresh Pepper Flavor Kejia Rice Noodles (270g),No Variant,白家 · 鲜椒味味客家勾魂米线 (270g),3.0 CAD,2023-12-09T09:05:48Z,0
Specialty Noodles,Baijia,Baijia · Xinjiang Style Instant Vermicelli (320g),No Variant,白家 · 新疆炒米粉 (360g),3.0 CAD,2023-12-09T08:50:41Z,0
Specialty Noodles,CLJ,CLJ · Marinade Beef Flavor Hot Noodles With Sesame Paste (700g),No Variant,蔡林记 · 卤牛肉味热干面 (700g),5.5 CAD,2024-02-01T03:41:25Z,5
Specialty Noodles,CLJ,CLJ · Original Flavor Hot Noodles With Sesame Paste (700g),No Variant,蔡林记 · 经典原味热干面 (700g),5.5 CAD,2024-02-01T03:38:29Z,0
Specialty Noodles,Fen Wei Xiang,Fen Wei Xiang · Chang De Beef Noodles (240g),No Variant,粉唯湘 · 湖南常德牛肉粉 (240g),N/A,2023-12-01T09:00:02Z,0
Specialty Noodles,Guang You,Guang You · Sour & Hot Chongqing Rice Noodle (90g),No Variant,光友 · 重庆酸辣粉 (90g),1.5 CAD,2024-03-02T21:13:53Z,1
Specialty Noodles,Hanencai,Hanencai · BBQ Flavor Grilled Cold Noodle (400g),No Variant,"地方粉面, 韩恩彩 · 烤冷面烧烤味 (400g)",2.0 CAD,2024-01-11T01:33:58Z,0
Specialty Noodles,Huang Long,Huang Long · Hot Pot Vermicelli Series,SiChuan Style (240g),"黄龙 · 火锅粉系列, 川粉 (240g)",N/A,2024-01-22T00:19:54Z,0
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Original Flavor Vermicelli Soup (230g),1 Box (48 Packs),"回味赞 · 鸭血粉丝汤原味 (230g), 1箱（48盒）",N/A,2024-02-06T08:00:16Z,2
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Sichuan Peppercorn Flavor Vermicelli Soup (230g),10 Pack,"回味赞 · 鸭血粉丝汤藤椒味 (230g), 10盒",N/A,2024-02-06T06:03:38Z,4
Specialty Noodles,Ichirian Ramen,Ichirian Ramen · Straight Noodle (5*129g),No Variant,一兰拉面 · 博多细面 5入组 (5*129g),28.8 CAD,2023-11-07T05:34:56Z,1
Specialty Noodles,Ichirian Ramen,Ichirian Ramen · Curl Noodle (5*132g),No Variant,一兰拉面 · 卷面条 (5*132g),28.8 CAD,2023-11-07T05:34:56Z,0
Specialty Noodles,Jiang Xiao Chuang,Jiang Xiao Chuang · BBQ Broad Sweet Potato Noodle (480g),No Variant,姜小闯 · 烧烤苕皮 (480g),N/A,2023-12-01T09:03:47Z,4
Specialty Noodles,KZ,KZ · YunNan Spicy Flavor Rice Vermicelli (205g),No Variant,凯壮 · 过桥米线滇味香辣味 (205g),1.8 CAD,2024-02-02T04:34:53Z,5
Specialty Noodles,Kyoto,Kyoto · Ramen Series (4*110g),Long Thin,"京都 · 拉面系列 (4*110g), 龙须面",2.0 CAD,2023-12-19T15:28:08Z,0
Specialty Noodles,Li Hai Long,Li Hai Long · Mildly Spicy Pot (387g),No Variant,李海龙 · 麻辣烫微辣 (387g),2.5 CAD,2024-01-17T23:21:12Z,0
Specialty Noodles,Li Hai Long,Li Hai Long · Extra Spicy Pot (387g),No Variant,李海龙 · 麻辣烫特辣 (387g),2.5 CAD,2024-01-17T23:23:26Z,0
Specialty Noodles,Li Zi Qi,Li Zi Qi · River Snails Rice Noodle (335g),No Variant,李子柒 · 柳州螺蛳粉 (335g),N/A,2024-02-06T07:55:16Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · ShanXi Dry Noodles (4lb),No Variant,皇珠 · 山西刀削面 (4lb),N/A,2024-02-21T17:25:31Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · Lanzhou Dry Noodles (4lb),No Variant,皇珠 · 兰州拉面 (4lb),4.0 CAD,2024-01-06T05:46:29Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · Sichuan Dandan Noodles (4lb),No Variant,皇珠 · 四川担担面 (4lb),4.0 CAD,2024-01-06T05:58:26Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · Shanghai Yangchun Dry Noodles (4lb),No Variant,皇珠 · 上海阳春面 (4lb),4.0 CAD,2024-01-06T05:49:28Z,0
Specialty Noodles,Lucy Pearl,Lucy Pearl · Henan Hand-made Dry Noodle (4lb),No Variant,皇珠 · 河南手擀面 (4lb),4.0 CAD,2024-01-06T05:52:23Z,0
Specialty Noodles,LuoXiaoJiang,LuoXiaoJiang · Luosi Crab Noodle(420g),No Variant,螺小匠 · 蟹黄螺蛳粉 (420g),N/A,2024-01-04T05:34:13Z,5
Specialty Noodles,MaLiuJi,MaLiuJi · Hot & Sour Instant Noodles (6*256g),No Variant,麻六记 · 酸辣粉6桶特惠装 (6*105g),N/A,2024-01-21T00:41:50Z,0
Specialty Noodles,MaLiuJi,MaLiuJi · ChongQing Spicy Instant Noodles (6*105g),No Variant,麻六记 · 重庆小面6桶特惠装 (6*105g),N/A,2023-11-08T10:07:37Z,0
Specialty Noodles,Shi Guang Shuo,Shi Guang Shuo · Chili Oil Spicy Flavor Sesame Paste Northeast Spicy Mixed (276g),No Variant,食光说 · 东北麻辣拌辣椒油芝麻酱味 (276g),3.0 CAD,2024-01-19T06:50:50Z,1
Specialty Noodles,Shi Guang Shuo,Shi Guang Shuo · Fushun Sweet And Sour Flavor Northeast Spicy Mixed (363g),No Variant,食光说 · 东北麻辣拌抚顺酸辣味 (363g),3.0 CAD,2024-01-19T06:44:54Z,4
Specialty Noodles,Shi Guang Shuo,Shi Guang Shuo · Original Flavor Sesame Paste Northeast Spicy Mixed (343g),No Variant,食光说· 东北麻辣拌酱香麻酱味 (343g),3.0 CAD,2024-01-19T06:48:13Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,Chong Qing Mao Xue Wang (408g),"田小花 · 潮牌速食面系列, 重庆毛血旺 (408g)",3.5 CAD,2023-11-16T00:16:26Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,Cheng Du Spicy Pot (360g),"田小花 · 潮牌速食面系列, 成都麻辣香锅 (360g)",3.0 CAD,2023-11-16T00:16:39Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,Classic Northeast Spicy Mix (360g),"田小花 · 潮牌速食面系列, 经典东北麻辣拌 (360g)",3.0 CAD,2023-11-16T00:16:45Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,Sesame Paste Northeast Spicy Mix (355g),"田小花 · 潮牌速食面系列, 麻酱东北麻辣拌 (355g)",3.0 CAD,2023-11-16T00:16:52Z,0
Specialty Noodles,YuanXian,YuanXian · Fresh Rice Noodles (253g),No Variant,袁鲜 · 鲜米线 (253g),1.8 CAD,2024-01-11T16:22:22Z,0
Specialty Noodles,YuanXian,YuanXian · Konjac Jelly Noddle (268g),No Variant,袁鲜 · 魔芋凉皮(268g),1.8 CAD,2023-12-10T03:03:06Z,0
Specialty Noodles,YuanXian,YuanXian · ChengDu Cold Noodles (250g),No Variant,袁鲜 · 四川凉面 (250g),1.8 CAD,2023-12-10T02:56:42Z,0
Specialty Noodles,YuanXian,YuanXian · Hot Pot Noodles (266g),No Variant,袁鲜 · 火锅粉 (266g),1.8 CAD,2023-12-10T01:06:18Z,0
Specialty Noodles,YuanXian,YuanXian · Sour & Hot Noodles (3*276g),No Variant,袁鲜 · 资格酸辣粉 (3*276g),N/A,2023-12-10T00:49:09Z,0
Specialty Noodles,hoo Loong Kan,hoo Loong Kan · Hotpot Vermicelli Noodle (200g),No Variant,小龙坎 · 火锅宽粉 (200g),N/A,2023-11-07T05:35:10Z,0
Squash & Broccoli & Bean,Unknown,Green Bean 2LB,No Variant,豆角 (2LB),N/A,2023-11-07T17:28:13Z,0
Tea & Herbal Drinks,ChaXiaoKai,ChaXiaoKai · Tea Beverage Series (500ml),Jasmine Flower,"茶小开 · 原味茶系列 (500ml), 茉莉花茶",N/A,2023-12-27T20:37:35Z,0
Tea & Herbal Drinks,Chi Forest,Chi Forest · Oolong Tea (500ml),No Variant,元气森林 · 燃茶-醇香乌龙 (500ml),1.5 CAD,2023-11-14T02:20:06Z,0
Tea & Herbal Drinks,Chi Forest,Chi Forest · Green Citrus Tea (500ml),No Variant,元气森林 · 燃茶-青柑普洱 (500ml),1.5 CAD,2023-12-27T20:38:59Z,0
Tea & Herbal Drinks,Chu Tea,Chu Tea · Peach Oolong Tea (500ml),No Variant,初茶 · 蜜桃乌龙茶 (500ml),N/A,2023-12-24T23:37:00Z,5
Tea & Herbal Drinks,Chu Tea,Chu Tea · Grape Oolong Tea (500ml),No Variant,初茶 · 葡萄乌龙茶 (500ml),N/A,2023-12-24T23:26:22Z,0
Tea & Herbal Drinks,Eastern Leaves,Eastern Leaves · Black Oolong Tea (500ml),No Variant,"茶饮, 东方树叶 · 黑乌龙茶 (500ml)",N/A,2024-01-11T01:25:34Z,0
Tea & Herbal Drinks,Eastern Leaves,Eastern Leaves · Jasmine Tea (500ml),No Variant,东方树叶 · 茉莉花茶（500ml）,1.3 CAD,2023-12-27T21:04:44Z,0
Tea & Herbal Drinks,Eastern Leaves,Eastern Leaves · Oolong Tea (500ml),No Variant,东方树叶 · 乌龙茶（500ml）,1.3 CAD,2023-12-27T21:04:29Z,0
Tea & Herbal Drinks,Gu Dao,Gu Dao · Double Flavor Fruit Tea Apple And Peach (575ml),No Variant,古道 · 苹果蜜桃双味果茶 (575ml),N/A,2024-01-13T11:59:31Z,4
Tea & Herbal Drinks,Itoen,Itoen · Matcha Green Tea (500ml),No Variant,伊藤园 · 天然浓郁抹茶 (500ml) ,N/A,2023-11-03T00:21:03Z,1
Tea & Herbal Drinks,Itoen,Itoen · Unsweetened Oolong Tea (500ml),No Variant,伊藤园 · 天然无糖乌龙茶 (500ml) ,N/A,2023-11-03T00:21:00Z,0
Tea & Herbal Drinks,Itoen,Itoen · Unsweetened Jasmine Tea (500ml),No Variant,伊藤园 · 天然无糖茉莉花茶 (500ml) ,N/A,2023-11-03T00:21:01Z,0
Tea & Herbal Drinks,JiaDuoBao,JiaDuoBao · Herbal Tea (6*310ml),No Variant,加多宝 · 凉茶(6*310ml),N/A,2023-11-03T00:21:07Z,0
Tea & Herbal Drinks,Kwangdong,Kwangdong · VITA 500 (10*100ml),No Variant,Kwangdong · 维他 500功能饮料 (10*100ml),N/A,2023-11-03T00:21:45Z,0
Tea & Herbal Drinks,Kwangdong,Kwangdong · VITA 500 Zanmang Loopy Collagen (10*100ml),No Variant,Kwangdong · 维他 500功能饮料露比特别版 (10*100ml),N/A,2023-11-03T00:21:45Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Milk Tea Series(3*280ml),Coffee&Milk Tea,"兰芳园 · 奶茶系列(3*280ml), 鸳鸯奶茶",6.6 CAD,2023-11-14T01:49:50Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Milk Tea Series(3*280ml),Hongkong Style,"兰芳园 · 奶茶系列(3*280ml), 港式经典牛乳茶",6.6 CAD,2023-11-14T01:49:50Z,1
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Milk Tea Series(3*280ml),Silky,"兰芳园 · 奶茶系列(3*280ml), 丝袜奶茶",6.6 CAD,2023-11-14T01:49:50Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Low Sugar Lemon Tea (500ml),No Variant,蘭芳園 · 低糖冻柠茶 (500ml),1.8 CAD,2023-11-03T00:21:55Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Yashi Low Sugar Lemon Tea (500ml),No Variant,蘭芳園 · 低糖鸭屎香冻柠茶 (500ml),1.8 CAD,2023-11-01T00:51:57Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Pear Drink with Rock Sugar（500ml）,No Variant,康师傅 · 冰糖雪梨 (500ml),0.8 CAD,2023-12-27T19:51:20Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · ChenPi Plum Syrup(500ml),No Variant,康师傅 · 陈皮酸梅汤 (500ml),N/A,2023-12-27T19:38:51Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Green Grapes Green Tea (500ml),No Variant,康师傅 · 青提绿茶 (500ml),1.0 CAD,2023-12-27T19:40:54Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Sugar Free Ice Black Tea (500ml),No Variant,康师傅 · 柠檬味无糖冰红茶 (500ml),1.0 CAD,2023-12-27T19:52:22Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Jasmine & Yuzu Tea (500ml),No Variant,康师傅 · 茉莉柚子茶 (500ml),1.0 CAD,2023-12-27T19:43:30Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Roasted Oolong Tea (500ml),No Variant,康师傅 · 焙香乌龙茶 (500ml),1.0 CAD,2023-12-27T19:51:32Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Kumquat Lemon Juice (500ml),No Variant,康师傅 · 金桔柠檬茶 (500ml),1.0 CAD,2023-12-27T19:44:08Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Zero Sugar Cloud Green Tea (500ml),No Variant,康师傅 · 0糖云雾绿茶 (500ml),N/A,2023-12-27T19:53:38Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Rock Sugar & Red Grapefruit Juice (500ml),No Variant,康师傅 · 冰糖红西柚 (500ml),1.0 CAD,2023-12-27T19:51:47Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Guava Juice (500ml),No Variant,康师傅 · 番石榴汁 (500ml),1.0 CAD,2023-12-27T19:41:41Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Bamboo Cane & Water Chestnut Juice (500ml),No Variant,康师傅 · 竹蔗马蹄 (500ml),1.0 CAD,2023-12-27T19:38:37Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Daily C Red Grape Juice (500ml),No Variant,康师傅 · 每日C 红葡萄汁 (500ml),1.0 CAD,2023-12-27T19:39:46Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Daily C Orange Flavor (500ml),No Variant,康师傅 · 每日C 阳光甜橙味 (500ml),1.0 CAD,2023-11-03T00:20:41Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Green Apple Flavor Iced Black Tea (500ml),No Variant,康师傅 · 青苹果味冰红茶 (500ml),0.8 CAD,2023-12-27T19:40:12Z,0
Tea & Herbal Drinks,Meco,Meco · Lychee Passion Fruit Flavored Fruit Juice Tea (400ml3),No Variant,蜜谷 · 荔枝百香果味果汁茶三连杯 (400ml*3),4.5 CAD,2023-12-09T05:02:16Z,0
Tea & Herbal Drinks,Meco,Meco · Pomegranate and White Grape Flavor Fruit Tea (400ml*3),No Variant,蜜谷 · 红石榴白石榴味果汁茶三连杯 (400ml*3),4.5 CAD,2023-12-09T04:49:44Z,0
Tea & Herbal Drinks,Meco,Meco · Thai-Style Lime Flavor Fruit Tea (400ml3),No Variant,蜜谷 · 泰式青柠味果汁茶三连杯 (400ml*3),4.5 CAD,2023-12-09T04:57:05Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),Osmanthus Oolong,"果子熟了 · 茶系列 (500ml), 金桂乌龙",1.67 CAD,2024-02-20T19:24:06Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),Gardenia Oolong,"果子熟了 · 茶系列 (500ml), 栀栀乌龙",1.67 CAD,2024-02-20T19:24:28Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),Jasmine Longjing,"果子熟了 · 茶系列 (500ml), 茉莉龙井",1.67 CAD,2024-02-24T01:32:41Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),Green Oolong,"果子熟了 · 茶系列 (500ml), 青青乌龙",1.67 CAD,2024-02-20T19:26:34Z,3
Tea & Herbal Drinks,Suntory,Suntory · Unsweetened Oolong Tea (500ml),One Case (15 Bottles),三得利 · 无糖乌龙茶（500ml）,18.0 CAD,2023-11-10T04:57:29Z,0
Tea & Herbal Drinks,Suntory,Suntory · Fresh & Natural Fragrance Orange Peel Oolong Tea (500ml),No Variant,三得利 · 橘皮乌龙茶（500ml）,1.35 CAD,2023-11-03T00:20:51Z,0
Tea & Herbal Drinks,Suntory,Suntory · Green Tea (500ml),No Variant,三得利 · 无糖清绿茶（500ml）,N/A,2023-11-03T00:20:49Z,0
Tea & Herbal Drinks,Suntory,Suntory · Orange & Lemon Green Tea (500ml),No Variant,三得利 · 卡曼橘柠檬味果瀑茶（500ml）,1.35 CAD,2023-11-03T00:20:52Z,0
Tea & Herbal Drinks,Suntory,Suntory · Grape & Lemon Electrolyte Water (500ml),No Variant,三得利 · 水漾力桃子柠檬味能量饮料（500ml）,N/A,2023-11-03T00:20:45Z,0
Tea & Herbal Drinks,Suntory,Suntory · Unsweetened Jasmine Oolong Tea (500ml),No Variant,三得利 · 无糖茉莉乌龙茶（500ml）,N/A,2023-11-03T00:20:50Z,0
Tea & Herbal Drinks,Suntory,Suntory · Grape Flavor Drink (550ml),No Variant,三得利 · 沁葡水 (550ml),N/A,2023-11-03T00:20:47Z,0
Tea & Herbal Drinks,Suntory,Suntory · Lemon Flavor Drink (550ml),No Variant,三得利 · 沁柠水柠檬味饮料（550ml）,N/A,2023-11-03T00:20:46Z,0
Tea & Herbal Drinks,Suntory,Suntory · Peach Flavor Drink (550ml),No Variant,三得利 · 沁桃水桃子味饮料（550ml）,N/A,2023-11-03T00:20:46Z,0
Tea & Herbal Drinks,Suntory,Suntory · Gardenia Oolong Tea (500ml),No Variant,三得利 · 栀意乌龙茶（500ml）,1.35 CAD,2023-11-08T23:16:45Z,0
Tea & Herbal Drinks,Suntory,Suntory · Bikkle Lactobacillus Drink (500ml),No Variant,三得利 · 乳酸菌饮料 (500ml),N/A,2023-11-03T00:20:44Z,0
Tea & Herbal Drinks,Suntory,Suntory · Unsweetened Jasmine Oolong Tea (1.25L),No Variant,"三得利 · 无糖茉莉乌龙茶（1,25Ll）",N/A,2023-11-03T00:20:48Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Peach Oolong Tea (500ml),No Variant,茶Π · 蜜桃乌龙茶 (500ml),1.35 CAD,2023-12-10T04:59:22Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Pomelo Green Tea (500ml),No Variant,茶π · 柚子绿茶（500ml）,1.35 CAD,2023-11-08T23:19:40Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Tangerine Lemon Tea (500ml),No Variant,茶π · 柑普柠檬茶（500ml）,1.35 CAD,2023-11-08T23:19:25Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Lemon Black Tea(500ml),No Variant,茶π · 柠檬红茶（500ml）,1.35 CAD,2023-12-10T05:00:27Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Green Grape Oolong Tea(500ml),No Variant,茶π · 青提乌龙茶（500ml）,1.35 CAD,2023-11-08T23:19:17Z,0
Tea & Herbal Drinks,Vita,Vita · Less Sugar Chrysanthemum Tea (6*250mL),No Variant,维他 · 少糖菊花茶（6*250mL）,N/A,2023-11-03T00:20:58Z,2
Tea & Herbal Drinks,Vita,Vita · Honey Chrysanthemum Tea (6*250mL),No Variant,维他 · 蜜糖菊花茶（6*250mL）,N/A,2023-11-03T00:20:59Z,2
Tea & Herbal Drinks,Vita,Vita · Winter Honey & Lime Tea (6*250mL),No Variant,维他 · 冬蜜青柠汁饮料（6*250mL）,N/A,2023-11-03T00:21:27Z,4
Tea & Herbal Drinks,Vita,Vita · Original Chrysanthemum Tea (6*250mL),No Variant,维他 · 菊花茶（6*250mL）,N/A,2023-11-03T00:20:57Z,2
Tea & Herbal Drinks,Vita,Vita · Ceylon Tea (6*250mL),No Variant,维他 · 锡兰柠檬茶（6*250mL）,N/A,2023-11-03T00:21:24Z,0
Tea & Herbal Drinks,Vita,Vita · Lime Lemon Tea (6*250mL),No Variant,维他 · 青柠檬茶（6*250mL）,N/A,2023-11-03T00:21:24Z,0
Tea & Herbal Drinks,Vita,Vita · Lemon Tea (6*250mL),No Variant,维他 · 柠檬茶（6*250mL）,N/A,2023-11-03T00:20:59Z,0
Tea & Herbal Drinks,WangLaoJi,WangLaoJi · Herbal Tea (310ml*6),No Variant,王老吉 · 凉茶 (310ml*6),N/A,2024-01-06T08:02:36Z,0
Tea & Herbal Drinks,Watsons,Watsons · Peach Tea (4*250ml),No Variant,屈臣氏 · 碧泉蜜桃茶 (4*250ml),2.3 CAD,2024-01-17T20:23:19Z,3
Tea & Herbal Drinks,Watsons,Watsons · Grapefruit Lemon Tea (4*250ml),No Variant,屈臣氏 · 碧泉雪柚柠檬茶 (4*250ml),2.3 CAD,2024-01-17T20:19:18Z,1
Tea & Herbal Drinks,Watsons,Watsons · Single Clump Lemon Tea (4*250ml),No Variant,屈臣氏 · 碧泉鸭屎香柠檬茶 (4*250ml),2.3 CAD,2024-01-17T20:21:17Z,0
Tea & Herbal Drinks,XMTX,XMTX · Lime Black Tea (480ml),No Variant,小茗同学 · 青柠红茶（480ml）,N/A,2023-11-03T00:21:38Z,0
Tea & Herbal Drinks,XMTX,XMTX · Cold Orange Green Tea (480ml),No Variant,小茗同学 · 冰橘绿茶醉乌龙（480ml）,N/A,2023-11-03T00:21:38Z,0
Tea & Herbal Drinks,XMTX,XMTX · Cold LiuLiuDa Tea (480ml),No Variant,小茗同学 · 黄皮溜溜茶（480ml）,N/A,2023-11-03T00:21:37Z,0
Tea & Herbal Drinks,ZhuCheng,ZhuCheng · Jasmine & Olive Drink (245ml),No Variant,褚橙 · 茉莉花味滇橄榄汁 (245ml),N/A,2023-11-03T00:21:50Z,2
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Sichuan Style Rattan Pepper Flavor Frozen Soft Tofu (370g),No Variant,"豆腐&豆制品, 豆捞捞 · 川式藤椒风味包浆豆腐 (370g)",4.0 CAD,2024-01-13T10:29:44Z,4
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Multi Flavor Frozen Soft Tofu Package (1.13kg),No Variant,"<span data-mce-fragment=""1"">山姆同款包装组合口味：川式藤椒包浆豆腐，广式酱香风味，日式柚子风味。</span>, 豆腐&豆制品, 豆捞捞 · 三种口味包浆豆腐组合装山姆同款包装 (1.13kg)",12.0 CAD,2024-01-13T10:47:39Z,4
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Frozen Soy Products Party Tray For Hot Pot (350g),No Variant,"豆腐&豆制品, 豆捞捞 · 新派豆制品火锅拼盘 (350g)",4.6 CAD,2024-01-13T10:54:55Z,0
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Small Size Frozen Soft Tofu (390g),No Variant,"豆腐&豆制品, 豆捞捞 · 包浆小豆腐 (390g)",4.0 CAD,2024-01-13T10:51:27Z,0
Tofu & Tofu Products,Sunrise,Sunrise · Midium Firm Tofu (454g),No Variant,日升 · 中等硬豆腐 (454g),2.1 CAD,2023-11-07T03:23:05Z,1
