Collection,Company,Product,Variant,Translations,Unit Cost,Updated At,Inventory Quantity
Soft Drink & Water,Coca Cola,Coca Cola · Original Taste Imported From Japan (300ml),,可口可乐 · 日本进口原味可乐 (300ml),N/A,2024-01-16T06:06:13Z,0
Soft Drink & Water,Guang's,Guang's · Pineapple Beer Drink (6*330ml),,广式 · 菠萝啤果味型汽水 (6*330ml),N/A,2024-03-08T10:10:25Z,0
Soft Drink & Water,Hao Wang Shui,Hao Wang Shui · Peach Juice Soda Beverage (300ml),,好望水 · 望桃花（300ml）,1.8 CAD,2024-01-20T20:47:40Z,1
Soft Drink & Water,Hao Wang Shui,Hao Wang Shui · Waxberry Juice Soda Beverage (300ml),,好望水 · 望梅好（300ml）,1.8 CAD,2024-01-20T21:12:06Z,0
Soft Drink & Water,Hao Wang Shui,Hao Wang Shui · Hawthorn Juice Soda Beverage (300ml),,好望水 · 望山楂（300ml）,N/A,2023-11-03T00:21:22Z,0
Soft Drink & Water,Hao Wang Shui,Hao Wang Shui · Lemon Juice Soda Beverage (300ml),,好望水 · 望柠萌（300ml）,1.8 CAD,2023-11-08T01:40:07Z,0
Soft Drink & Water,Mizone,Mizone · Orange Flavor (600mL),,脉动 · 橘子味维生素饮料（600ml）,N/A,2023-11-03T00:21:16Z,0
Soft Drink & Water,Mizone,Mizone · Peach Flavor (600mL),,脉动 · 水蜜桃维生素饮料（600ml）,N/A,2023-11-03T00:21:18Z,0
Soft Drink & Water,Mizone,Mizone · Lime Flavor (600mL),,脉动 · 青柠味维生素饮料（600ml）,N/A,2023-11-03T00:21:17Z,0
Soft Drink & Water,Mizone,Mizone · Grape Flavor (600mL),,脉动 · 葡萄味维生素饮料（600ml）,N/A,2023-11-03T00:21:16Z,0
Soft Drink & Water,Pepsi,Pepsi · Raw Cola (600ml),,百事 · 生可乐 (600ml),N/A,2024-01-15T14:10:45Z,0
Soft Drink & Water,Pepsi,Pepsi · Raw Cola Zero (600ml),,百事 · 生可乐零糖 (600ml),N/A,2024-01-15T14:13:14Z,0
Soft Drink & Water,Pepsi,Pepsi · Cola (2L),,百事 · 可乐 (2L),N/A,2023-11-25T02:14:35Z,0
Soft Drink & Water,Pocari,Pocari · Sweet Energy Drink (500ml),,宝矿力 · 矿物质能量饮料(500ml),N/A,2023-11-03T00:21:08Z,0
Soft Drink & Water,Zhen Zhen,Zhen Zhen · Lychee Soft Drink (6*330ml),,珍珍 · 荔枝味饮料 (6*330ml),5.5 CAD,2023-11-15T21:15:17Z,0
Soy Milk & Yogurt,Yong Xing,Yong Xing · Sweetened Soy Milk (2L),,永兴 · 甜豆奶 (2L),2.3 CAD,2024-01-23T22:23:23Z,5
Soy Milk & Yogurt,Yong Xing,Yong Xing · Unsweetened Black Soy Milk (2L）,,永兴 · 无糖黑豆奶 (2L),2.3 CAD,2024-01-23T22:24:09Z,3
Specialty Noodles,Akuan,Akuan · Cumin Spicy Flavor Potato Noodle (115g),,阿宽 · 土豆泥泥面孜然麻辣味 (115g),N/A,2024-03-02T21:08:52Z,0
Specialty Noodles,Akuan,Akuan · Broad Noodle Series(4*115g),,阿宽 · 宽面系列 (4*115g),4.6 CAD,2024-01-12T20:08:52Z,0
Specialty Noodles,Akuan,Akuan · Broad Noodle Series(4*115g),,阿宽 · 宽面系列 (4*115g),4.6 CAD,2024-01-12T20:09:06Z,0
Specialty Noodles,Akuan,Akuan · Broad Noodle Series(4*115g),,阿宽 · 宽面系列 (4*115g),4.6 CAD,2024-01-12T20:07:30Z,0
Specialty Noodles,Assi,Assi · Korean Sweet Potato Noodles (680g),,Assi · 韩国红薯粉丝 (680g),N/A,2023-12-27T20:16:44Z,1
Specialty Noodles,BD,BD · Suzhou Style Crab Roe Noodles (210g),,不等 · 苏氏蟹黄面 (210g),4.0 CAD,2024-01-20T20:31:04Z,0
Specialty Noodles,BD,BD · Spicy Crab Roe Noodles (198g),,不等 · 香辣蟹黄面 (198g),4.0 CAD,2024-01-20T20:33:00Z,0
Specialty Noodles,BaMan,BaMan · Pork Bone Soup Flavor Hong Kong Style Vermicelli (289g),,霸蛮 · 港式肥肠米线猪骨浓汤味 (289g),N/A,2024-01-08T00:21:17Z,3
Specialty Noodles,BaMan,BaMan · Pork Bone Soup Flavor Hong Kong Style Vermicelli (289g),,霸蛮 · 港式肥肠米线猪骨浓汤味 (289g),N/A,2024-01-08T00:21:17Z,1
Specialty Noodles,BaMan,BaMan · Pork Bone Soup Flavor Hong Kong Style Vermicelli (289g),,霸蛮 · 港式肥肠米线猪骨浓汤味 (289g),N/A,2024-01-08T00:21:17Z,0
Specialty Noodles,BaMan,BaMan · Beef Tomato Flavor Hong Kong Style Vermicelli (297g),,霸蛮 · 港式肥汁米线番茄牛肉口味 (270g),N/A,2024-01-08T00:02:28Z,0
Specialty Noodles,BaMan,BaMan · Beef Tomato Flavor Hong Kong Style Vermicelli (297g),,霸蛮 · 港式肥汁米线番茄牛肉口味 (270g),3.0 CAD,2024-01-08T00:02:28Z,0
Specialty Noodles,BaMan,BaMan · Beef Tomato Flavor Hong Kong Style Vermicelli (297g),,霸蛮 · 港式肥汁米线番茄牛肉口味 (270g),3.0 CAD,2024-01-08T00:02:28Z,0
Specialty Noodles,BaMan,BaMan · Sichuan Sausage Flavor Hong Kong Style Vermicelli (276g),,霸蛮 · 港式肥汁米线川辣肥肠味(276g),N/A,2024-01-08T00:17:46Z,0
Specialty Noodles,BaMan,BaMan · Sichuan Sausage Flavor Hong Kong Style Vermicelli (276g),,霸蛮 · 港式肥汁米线川辣肥肠味(276g),N/A,2024-01-08T00:17:46Z,0
Specialty Noodles,BaMan,BaMan · Sichuan Sausage Flavor Hong Kong Style Vermicelli (276g),,霸蛮 · 港式肥汁米线川辣肥肠味(276g),N/A,2024-01-08T00:17:46Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,,白象 · 汤面系列,N/A,2023-12-27T20:18:16Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,,白象 · 汤面系列,N/A,2023-12-27T20:18:32Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,,白象 · 汤面系列,N/A,2023-12-27T20:18:47Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,,白象 · 汤面系列,N/A,2023-12-27T20:19:17Z,0
Specialty Noodles,BaiXiang,BaiXiang · Soup Noodle Series,,白象 · 汤面系列,N/A,2023-12-27T20:19:35Z,0
Specialty Noodles,Baijia,Baijia · Crayfish Flavored Kejia Rice Noodles (255g),,白家 · 小龙虾味客家勾魂米线 (255g),3.0 CAD,2023-12-09T09:06:27Z,0
Specialty Noodles,Baijia,Baijia · Wuhan Hot Dry Noodles (272g),,白家 · 武汉热干面 (272g),2.6 CAD,2023-12-09T08:50:05Z,0
Specialty Noodles,Baijia,Baijia · Sour Fish Flavor Rice Noodles (285g),,白家 · 酸菜鱼味客家勾魂米线 (285g),3.0 CAD,2023-12-09T09:10:51Z,0
Specialty Noodles,Baijia,Baijia · Fresh Pepper Flavor Kejia Rice Noodles (270g),,白家 · 鲜椒味味客家勾魂米线 (270g),3.0 CAD,2023-12-09T09:05:48Z,0
Specialty Noodles,Baijia,Baijia · Xinjiang Style Instant Vermicelli (320g),,白家 · 新疆炒米粉 (360g),3.0 CAD,2023-12-09T08:50:41Z,0
Specialty Noodles,CLJ,CLJ · Black Duck Neck Flavor Hot Noodles With Sesame Paste (675g),,蔡林记 · 黑鸭脖味热干面 (675g),5.5 CAD,2024-02-01T03:45:15Z,5
Specialty Noodles,CLJ,CLJ · Marinade Beef Flavor Hot Noodles With Sesame Paste (700g),,蔡林记 · 卤牛肉味热干面 (700g),5.5 CAD,2024-02-01T03:41:25Z,4
Specialty Noodles,CLJ,CLJ · Original Flavor Hot Noodles With Sesame Paste (700g),,蔡林记 · 经典原味热干面 (700g),5.5 CAD,2024-02-01T03:38:29Z,0
Specialty Noodles,Fen Wei Xiang,Fen Wei Xiang · Chang De Beef Noodles (240g),,粉唯湘 · 湖南常德牛肉粉 (240g),N/A,2023-12-01T09:00:02Z,0
Specialty Noodles,Guang You,Guang You · Beef Flavor Mianyang Rice Noodle (150g),,光友 · 绵阳米粉牛肉味 (150g),1.8 CAD,2024-03-02T21:02:36Z,0
Specialty Noodles,Guang You,Guang You · Spicy Flavor Wide Noodle (4*100g),,光友 · 红油面皮香辣味 (4*100g),3.5 CAD,2024-03-02T20:57:34Z,0
Specialty Noodles,Guang You,Guang You · Majiang Flavor Wide Noodle (4*110g),,光友 · 红油面皮麻酱味 (4*110g),3.5 CAD,2024-03-02T20:59:41Z,0
Specialty Noodles,Guang You,Guang You · Sour & Hot Chongqing Rice Noodle (90g),,光友 · 重庆酸辣粉 (90g),1.5 CAD,2024-03-02T21:13:53Z,0
Specialty Noodles,HRBL,HRBL · Mushroom Flavor Fast Food Vermicelli (155g),,嘿人部落 · 关东煮速食粉丝菌菇味 (155g),2.5 CAD,2024-02-09T06:28:59Z,2
Specialty Noodles,Hanencai,Hanencai · BBQ Flavor Grilled Cold Noodle (400g),,"地方粉面, 韩恩彩 · 烤冷面烧烤味 (400g)",2.0 CAD,2024-01-11T01:33:58Z,0
Specialty Noodles,Huang Long,Huang Long · Hot Pot Vermicelli Series,,黄龙 · 火锅粉系列,N/A,2024-01-22T00:19:54Z,0
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Original Flavor Vermicelli Soup (230g),,回味赞 · 鸭血粉丝汤原味 (230g),N/A,2024-02-06T05:59:57Z,1
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Original Flavor Vermicelli Soup (230g),,回味赞 · 鸭血粉丝汤原味 (230g),N/A,2024-02-06T05:59:57Z,5
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Original Flavor Vermicelli Soup (230g),,回味赞 · 鸭血粉丝汤原味 (230g),N/A,2024-02-06T05:59:57Z,3
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Original Flavor Vermicelli Soup (230g),,回味赞 · 鸭血粉丝汤原味 (230g),N/A,2024-02-06T08:00:16Z,1
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Sichuan Peppercorn Flavor Vermicelli Soup (230g),,回味赞 · 鸭血粉丝汤藤椒味 (230g),N/A,2024-02-06T06:03:38Z,4
Specialty Noodles,Hui Wei Zan,Hui Wei Zan · Sichuan Peppercorn Flavor Vermicelli Soup (230g),,回味赞 · 鸭血粉丝汤藤椒味 (230g),N/A,2024-02-06T06:03:38Z,3
Specialty Noodles,Ichirian Ramen,Ichirian Ramen · Straight Noodle (5*129g),,一兰拉面 · 博多细面 5入组 (5*129g),28.8 CAD,2023-11-07T05:34:56Z,0
Specialty Noodles,Ichirian Ramen,Ichirian Ramen · Curl Noodle (5*132g),,一兰拉面 · 卷面条 (5*132g),28.8 CAD,2023-11-07T05:34:56Z,0
Specialty Noodles,Jiang Xiao Chuang,Jiang Xiao Chuang · BBQ Broad Sweet Potato Noodle (480g),,姜小闯 · 烧烤苕皮 (480g),N/A,2023-12-01T09:03:47Z,1
Specialty Noodles,KZ,KZ · Spicy Beef Soup Flavor Rice Vermicelli (195g),,凯壮 · 过桥米线香辣牛肉汤味 (195g),1.8 CAD,2024-02-02T04:27:15Z,4
Specialty Noodles,KZ,KZ · Mushroom Flavor Rice Vermicelli (178g),,凯壮 · 过桥米线山珍菌香味 (178g),1.8 CAD,2024-02-02T04:18:54Z,4
Specialty Noodles,KZ,KZ · Chicken Soup Flavor Rice Vermicelli (196g),,凯壮 · 过桥米线土鸡汤味 (196g),1.8 CAD,2024-02-02T04:38:22Z,0
Specialty Noodles,KZ,KZ · YunNan Spicy Flavor Rice Vermicelli (205g),,凯壮 · 过桥米线滇味香辣味 (205g),1.8 CAD,2024-02-02T04:34:53Z,0
Specialty Noodles,Kuai Lai Kuai Wang,Kuai Lai Kuai Wang · Shanghai Yangchun Dry Noodles (4lb),,筷来筷往 · 上海阳春面家庭装 (4lb),4.0 CAD,2024-03-23T09:19:21Z,2
Specialty Noodles,Kuai Lai Kuai Wang,Kuai Lai Kuai Wang · Sichuan Dandan Noodles (4lb),,筷来筷往 · 四川担担面家庭装 (4lb),4.0 CAD,2024-03-23T09:15:59Z,0
Specialty Noodles,Li Hai Long,Li Hai Long · Mildly Spicy Pot (387g),,李海龙 · 麻辣烫微辣 (387g),2.5 CAD,2024-01-17T23:21:12Z,0
Specialty Noodles,Li Hai Long,Li Hai Long · Extra Spicy Pot (387g),,李海龙 · 麻辣烫特辣 (387g),2.5 CAD,2024-01-17T23:23:26Z,0
Specialty Noodles,Li Zi Qi,Li Zi Qi · River Snails Rice Noodle (335g),,李子柒 · 柳州螺蛳粉 (335g),N/A,2024-02-06T07:55:16Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · ShanXi Dry Noodles (4lb),,皇珠 · 山西刀削面 (4lb),N/A,2024-02-21T17:25:31Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · Lanzhou Dry Noodles (4lb),,皇珠 · 兰州拉面 (4lb),4.0 CAD,2024-01-06T05:46:29Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · Sichuan Dandan Noodles (4lb),,皇珠 · 四川担担面 (4lb),4.0 CAD,2024-01-06T05:58:26Z,0
Specialty Noodles,Lucky Pearl,Lucky Pearl · Shanghai Yangchun Dry Noodles (4lb),,皇珠 · 上海阳春面 (4lb),4.0 CAD,2024-01-06T05:49:28Z,0
Specialty Noodles,Lucy Pearl,Lucy Pearl · Henan Hand-made Dry Noodle (4lb),,皇珠 · 河南手擀面 (4lb),4.0 CAD,2024-01-06T05:52:23Z,0
Specialty Noodles,LuoXiaoJiang,LuoXiaoJiang · Luosi Crab Noodle(420g),,螺小匠 · 蟹黄螺蛳粉 (420g),N/A,2024-01-04T05:34:13Z,0
Specialty Noodles,MaLiuJi,MaLiuJi · Hot & Sour Instant Noodles (6*256g),,麻六记 · 酸辣粉6桶特惠装 (6*105g),N/A,2024-01-21T00:41:50Z,0
Specialty Noodles,MaLiuJi,MaLiuJi · ChongQing Spicy Instant Noodles (6*105g),,麻六记 · 重庆小面6桶特惠装 (6*105g),N/A,2023-11-08T10:07:37Z,0
Specialty Noodles,Shi Guang Shuo,Shi Guang Shuo · Fushun Sweet And Sour Flavor Northeast Spicy Mixed (363g),,食光说 · 东北麻辣拌抚顺酸辣味 (363g),3.0 CAD,2024-01-19T06:44:54Z,0
Specialty Noodles,Shi Guang Shuo,Shi Guang Shuo · Chili Oil Spicy Flavor Sesame Paste Northeast Spicy Mixed (276g),,食光说 · 东北麻辣拌辣椒油芝麻酱味 (276g),3.0 CAD,2024-01-19T06:50:50Z,0
Specialty Noodles,Shi Guang Shuo,Shi Guang Shuo · Original Flavor Sesame Paste Northeast Spicy Mixed (343g),,食光说· 东北麻辣拌酱香麻酱味 (343g),3.0 CAD,2024-01-19T06:48:13Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,,田小花 · 潮牌速食面系列,3.5 CAD,2023-11-16T00:16:26Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,,田小花 · 潮牌速食面系列,3.0 CAD,2023-11-16T00:16:39Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,,田小花 · 潮牌速食面系列,3.0 CAD,2023-11-16T00:16:45Z,0
Specialty Noodles,Tian Xiao Hua,Tian Xiao Hua · Instant Noodles Series,,田小花 · 潮牌速食面系列,3.0 CAD,2023-11-16T00:16:52Z,0
Specialty Noodles,YuanXian,YuanXian · Sour & Hot Noodles (276g),,袁鲜 · 酸辣粉 (276g),1.8 CAD,2023-12-10T00:58:34Z,0
Specialty Noodles,YuanXian,YuanXian · Fresh Rice Noodles (253g),,袁鲜 · 鲜米线 (253g),1.8 CAD,2024-01-11T16:22:22Z,0
Specialty Noodles,YuanXian,YuanXian · Konjac Jelly Noddle (268g),,袁鲜 · 魔芋凉皮(268g),1.8 CAD,2023-12-10T03:03:06Z,0
Specialty Noodles,YuanXian,YuanXian · ChengDu Cold Noodles (250g),,袁鲜 · 四川凉面 (250g),1.8 CAD,2023-12-10T02:56:42Z,0
Specialty Noodles,YuanXian,YuanXian · Sour & Hot Noodles (3*276g),,袁鲜 · 资格酸辣粉 (3*276g),N/A,2023-12-10T00:49:09Z,0
Specialty Noodles,hoo Loong Kan,hoo Loong Kan · Hot And Sour Noodle Soup With Beef Flavor (126g),,小龙坎 · 酸汤肥牛粉 (126g),N/A,2023-11-07T05:35:08Z,3
Specialty Noodles,hoo Loong Kan,hoo Loong Kan · Hotpot Vermicelli Noodle (200g),,小龙坎 · 火锅宽粉 (200g),N/A,2023-11-07T05:35:10Z,0
Squash & Broccoli & Bean,Unknown,Broccoli Crown 1.8-2LB,,西兰花冠 (1.8-2磅),N/A,2023-12-27T20:28:38Z,0
Squash & Broccoli & Bean,Unknown,Green Bean 2LB,,豆角 (2LB),N/A,2023-11-07T17:28:13Z,0
Tea & Herbal Drinks,ChaXiaoKai,ChaXiaoKai · Tea Beverage Series (500ml),,茶小开 · 原味茶系列 (500ml),N/A,2023-12-27T20:37:35Z,5
Tea & Herbal Drinks,ChaXiaoKai,ChaXiaoKai · Tea Beverage Series (500ml),,茶小开 · 原味茶系列 (500ml),N/A,2023-12-27T20:37:35Z,0
Tea & Herbal Drinks,Chi Forest,Chi Forest · Oolong Tea (500ml),,元气森林 · 燃茶-醇香乌龙 (500ml),1.5 CAD,2023-11-14T02:20:06Z,0
Tea & Herbal Drinks,Chi Forest,Chi Forest · Green Citrus Tea (500ml),,元气森林 · 燃茶-青柑普洱 (500ml),1.5 CAD,2023-12-27T20:38:59Z,0
Tea & Herbal Drinks,Chu Tea,Chu Tea · Peach Oolong Tea (500ml),,初茶 · 蜜桃乌龙茶 (500ml),N/A,2023-12-24T23:37:00Z,0
Tea & Herbal Drinks,Chu Tea,Chu Tea · Grape Oolong Tea (500ml),,初茶 · 葡萄乌龙茶 (500ml),N/A,2023-12-24T23:26:22Z,0
Tea & Herbal Drinks,Eastern Leaves,Eastern Leaves · Black Oolong Tea (500ml),,"茶饮, 东方树叶 · 黑乌龙茶 (500ml)",N/A,2024-01-11T01:25:34Z,0
Tea & Herbal Drinks,Eastern Leaves,Eastern Leaves · Jasmine Tea (500ml),,东方树叶 · 茉莉花茶（500ml）,1.3 CAD,2023-12-27T21:04:44Z,0
Tea & Herbal Drinks,Eastern Leaves,Eastern Leaves · Oolong Tea (500ml),,东方树叶 · 乌龙茶（500ml）,1.3 CAD,2023-12-27T21:04:29Z,0
Tea & Herbal Drinks,Gu Dao,Gu Dao · Double Flavor Fruit Tea Apple And Peach (575ml),,古道 · 苹果蜜桃双味果茶 (575ml),N/A,2024-01-13T11:59:31Z,1
Tea & Herbal Drinks,Itoen,Itoen · Unsweetened Hojicha Roasted Green Tea (500ml),,伊藤园 · 天然无糖烘茶 (500ml) ,N/A,2023-11-03T00:21:01Z,2
Tea & Herbal Drinks,Itoen,Itoen · Unsweetened Green Tea (500ml),,伊藤园 · 天然无糖绿茶 (500ml) ,N/A,2023-11-03T00:21:02Z,0
Tea & Herbal Drinks,Itoen,Itoen · Peach Black Tea (500ml),,伊藤园 · 蜜桃红茶 (500ml),N/A,2023-12-12T22:18:24Z,0
Tea & Herbal Drinks,Itoen,Itoen · Matcha Green Tea (500ml),,伊藤园 · 天然浓郁抹茶 (500ml) ,N/A,2023-11-03T00:21:03Z,0
Tea & Herbal Drinks,Itoen,Itoen · Unsweetened Oolong Tea (500ml),,伊藤园 · 天然无糖乌龙茶 (500ml) ,N/A,2023-11-03T00:21:00Z,0
Tea & Herbal Drinks,Itoen,Itoen · Unsweetened Jasmine Tea (500ml),,伊藤园 · 天然无糖茉莉花茶 (500ml) ,N/A,2023-11-03T00:21:01Z,0
Tea & Herbal Drinks,JiaDuoBao,JiaDuoBao · Herbal Tea (6*310ml),,加多宝 · 凉茶(6*310ml),N/A,2023-11-03T00:21:07Z,0
Tea & Herbal Drinks,Kwangdong,Kwangdong · VITA 500 (10*100ml),,Kwangdong · 维他 500功能饮料 (10*100ml),N/A,2023-11-03T00:21:45Z,0
Tea & Herbal Drinks,Kwangdong,Kwangdong · VITA 500 Zanmang Loopy Collagen (10*100ml),,Kwangdong · 维他 500功能饮料露比特别版 (10*100ml),N/A,2023-11-03T00:21:45Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Milk Tea Series(3*280ml),,兰芳园 · 奶茶系列(3*280ml),6.6 CAD,2023-11-14T01:49:50Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Milk Tea Series(3*280ml),,兰芳园 · 奶茶系列(3*280ml),6.6 CAD,2023-11-14T01:49:50Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Milk Tea Series(3*280ml),,兰芳园 · 奶茶系列(3*280ml),6.6 CAD,2023-11-14T01:49:50Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Low Sugar Lemon Tea (500ml),,蘭芳園 · 低糖冻柠茶 (500ml),1.8 CAD,2023-11-03T00:21:55Z,0
Tea & Herbal Drinks,Lan Fong Yuan,Lan Fong Yuan · Yashi Low Sugar Lemon Tea (500ml),,蘭芳園 · 低糖鸭屎香冻柠茶 (500ml),1.8 CAD,2023-11-01T00:51:57Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Peach Oolong Tea (500ml),,康师傅 · 蜜桃乌龙茶 (500ml),0.8 CAD,2023-12-27T19:51:02Z,1
Tea & Herbal Drinks,Master Kong,Master Kong · Da Hong Pao Black Tea (500ml),,康师傅 · 大红袍红茶 (500ml),1.5 CAD,2023-12-18T23:21:27Z,1
Tea & Herbal Drinks,Master Kong,Master Kong · Mango Flavor Drink (500ml),,康师傅 · 芒果小酪 (500ml),1.0 CAD,2023-12-27T19:44:27Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Green Plum Green Tea（500ml）,,康师傅 · 青梅绿茶 (500ml),1.0 CAD,2023-12-27T19:40:36Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Honey Pomelo Juice (500ml),,康师傅 · 蜂蜜柚子茶 (500ml),1.0 CAD,2023-12-27T19:42:40Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · ChenPi Plum Syrup(500ml),,康师傅 · 陈皮酸梅汤 (500ml),N/A,2023-12-27T19:38:51Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Green Grapes Green Tea (500ml),,康师傅 · 青提绿茶 (500ml),1.0 CAD,2023-12-27T19:40:54Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Sugar Free Ice Black Tea (500ml),,康师傅 · 柠檬味无糖冰红茶 (500ml),1.0 CAD,2023-12-27T19:52:22Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Jasmine & Yuzu Tea (500ml),,康师傅 · 茉莉柚子茶 (500ml),1.0 CAD,2023-12-27T19:43:30Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Roasted Oolong Tea (500ml),,康师傅 · 焙香乌龙茶 (500ml),1.0 CAD,2023-12-27T19:51:32Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Kumquat Lemon Juice (500ml),,康师傅 · 金桔柠檬茶 (500ml),1.0 CAD,2023-12-27T19:44:08Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Zero Sugar Cloud Green Tea (500ml),,康师傅 · 0糖云雾绿茶 (500ml),N/A,2023-12-27T19:53:38Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Rock Sugar & Red Grapefruit Juice (500ml),,康师傅 · 冰糖红西柚 (500ml),1.0 CAD,2023-12-27T19:51:47Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Guava Juice (500ml),,康师傅 · 番石榴汁 (500ml),1.0 CAD,2023-12-27T19:41:41Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Bamboo Cane & Water Chestnut Juice (500ml),,康师傅 · 竹蔗马蹄 (500ml),1.0 CAD,2023-12-27T19:38:37Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Daily C Red Grape Juice (500ml),,康师傅 · 每日C 红葡萄汁 (500ml),1.0 CAD,2023-12-27T19:39:46Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Daily C Orange Flavor (500ml),,康师傅 · 每日C 阳光甜橙味 (500ml),1.0 CAD,2023-11-03T00:20:41Z,0
Tea & Herbal Drinks,Master Kong,Master Kong · Green Apple Flavor Iced Black Tea (500ml),,康师傅 · 青苹果味冰红茶 (500ml),0.8 CAD,2023-12-27T19:40:12Z,0
Tea & Herbal Drinks,Meco,Meco · Lychee Passion Fruit Flavored Fruit Juice Tea (400ml3),,蜜谷 · 荔枝百香果味果汁茶三连杯 (400ml*3),4.5 CAD,2023-12-09T05:02:16Z,0
Tea & Herbal Drinks,Meco,Meco · Pomegranate and White Grape Flavor Fruit Tea (400ml*3),,蜜谷 · 红石榴白石榴味果汁茶三连杯 (400ml*3),4.5 CAD,2023-12-09T04:49:44Z,0
Tea & Herbal Drinks,Meco,Meco · Thai-Style Lime Flavor Fruit Tea (400ml3),,蜜谷 · 泰式青柠味果汁茶三连杯 (400ml*3),4.5 CAD,2023-12-09T04:57:05Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),,果子熟了 · 茶系列 (500ml),1.67 CAD,2024-02-20T19:24:06Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),,果子熟了 · 茶系列 (500ml),1.67 CAD,2024-02-20T19:24:28Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),,果子熟了 · 茶系列 (500ml),1.67 CAD,2024-02-24T01:32:41Z,0
Tea & Herbal Drinks,Ripe Fruit,Ripe Fruit · Tea Series (500ml),,果子熟了 · 茶系列 (500ml),1.67 CAD,2024-02-20T19:26:34Z,0
Tea & Herbal Drinks,Suntory,Suntory · Gardenia Oolong Tea (500ml),,三得利 · 栀意乌龙茶（500ml）,1.35 CAD,2023-11-08T23:16:45Z,2
Tea & Herbal Drinks,Suntory,Suntory · Unsweetened Jasmine Oolong Tea (500ml),,三得利 · 无糖茉莉乌龙茶（500ml）,N/A,2023-11-03T00:20:50Z,0
Tea & Herbal Drinks,Suntory,Suntory · Bikkle Lactobacillus Drink (500ml),,三得利 · 乳酸菌饮料 (500ml),N/A,2023-11-03T00:20:44Z,0
Tea & Herbal Drinks,Suntory,Suntory · Oolong Tea (1.25L),,三得利 · 乌龙茶（1.25L）,3.0 CAD,2023-11-03T00:20:48Z,0
Tea & Herbal Drinks,Suntory,Suntory · Unsweetened Oolong Tea (500ml),,三得利 · 无糖乌龙茶（500ml）,1.35 CAD,2023-11-03T03:02:42Z,0
Tea & Herbal Drinks,Suntory,Suntory · Unsweetened Oolong Tea (500ml),,三得利 · 无糖乌龙茶（500ml）,18.0 CAD,2023-11-10T04:57:29Z,0
Tea & Herbal Drinks,Suntory,Suntory · Passion Fruit & Grapefruit Green Tea (500ml),,三得利 · 百香果西柚味果瀑茶（500ml）,1.35 CAD,2023-11-03T00:20:52Z,0
Tea & Herbal Drinks,Suntory,Suntory · Fragrant & Slightly Sweet Jasmine Oolong Tea (500ml),,三得利 · 清香微糖茉莉乌龙茶（500ml）,N/A,2023-11-03T00:20:51Z,0
Tea & Herbal Drinks,Suntory,Suntory · Fresh & Natural Fragrance Orange Peel Oolong Tea (500ml),,三得利 · 橘皮乌龙茶（500ml）,1.35 CAD,2023-11-03T00:20:51Z,0
Tea & Herbal Drinks,Suntory,Suntory · Green Tea (500ml),,三得利 · 无糖清绿茶（500ml）,N/A,2023-11-03T00:20:49Z,0
